Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S323402263,Killdeer,Charadrius vociferus,5827,1,US-IL,Will,L27421893,Morales Home,41.5109752,-88.0410022,2026-04-17,04:04 PM,eBird - Stationary Count,6,1,,,2,,,FluddlesIL; most of nearly 1acre back yard (plus ~2 acres of neighbor’s properties) is open field next to I80E on ramp. Property floods with excessive rain. Second time having SOSA show up at the fluddle; last was 2024.
S322500449,Killdeer,Charadrius vociferus,5827,3,US-IL,Woodford,L32287973,1800 E and 1000 N Fluddles,40.7346612,-89.1956086,2026-04-16,10:01 AM,eBird - Traveling Count,14,1,.151,,2
S321142515,Killdeer,Charadrius vociferus,5827,1,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-12,03:32 PM,eBird - Traveling Count,79,1,.354,,5,,,"Incredibly windy today, had to use the car and sit low in a camping chair next to it to be able to use my scope.    Joined Steve Freed briefly here, and then birded with Erik Johnson and his family as well.    FluddlesIL"
S322279009,Killdeer,Charadrius vociferus,5827,5,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-14,03:43 PM,eBird - Stationary Count,166,1,,,2,,,FluddlesIL
S323788445,Killdeer,Charadrius vociferus,5827,2,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-18,08:50 AM,eBird - Traveling Count,74,1,.979,,2
S320811079,Killdeer,Charadrius vociferus,5827,4,US-IL,Woodford,L62638350,CR 700N and 2600 E Fluddle,40.693137,-89.041498,2026-04-12,12:54 PM,eBird - Stationary Count,7,1,,,2,,,FluddlesIL
S320943702,Killdeer,Charadrius vociferus,5827,6,US-IL,Woodford,L62631612,"County Road 700 N, El Paso US-IL 40.69272, -89.05950",40.692715,-89.059501,2026-04-12,10:53 AM,eBird - Stationary Count,60,1,,,2,,,"FluddlesIL. Amazing fluddle, great access points to different sides and impressively deep water with a large gradient to mud. I could sit here for weeks straight and be happy. Annoying wind. I’m sure there’re more interesting things to be found here."
S322214458,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,Champaign,L61397960,500 N and Rt. 45 Fluddle,39.952034,-88.268741,2026-04-15,11:08 AM,eBird - Stationary Count,9,1,,,2,,"*Rare and continuing. First spotted and reported by Aerin T. Large shorebird with the distinct long upturned bill of a godwit. Separated from MAGO by darker, richer coloration. Looked more like soil than sand is how I thought of it while observing it. Poor photos TBA","FluddlesIL    This fluddle is absolutely popping with shorebirds, as are many of the other fluddles in the region. Thanks to Aerin T. for reporting the Hudsonian Godwit! Amazing find for Champaign County and a great bird to see at one of these fluddles that I’ll be studying.    Habitat: as described previously, this large fluddle is in a corn field. Slowly receding and currently has some really nice mudflats along the peripheries.    Cloudy  74 degrees   11 mph winds"
S322223785,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,Champaign,L61397960,500 N and Rt. 45 Fluddle,39.952034,-88.268741,2026-04-15,11:19 AM,eBird - Stationary Count,9,1,,,2,,"Continuing bird photo by Aerin, photos",FluddlesIL
S322242252,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,Champaign,L61593177,"Cnty Rd 500 N, Tolono Fluddle (39.952, -88.269)",39.9520532,-88.2687575,2026-04-15,09:33 AM,eBird - Traveling Count,82,1,1.151,,3,,Continuing. Will add photos,Windy. Overcast
S322114395,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,Champaign,L62616191,"County Road 500 N, Tolono US-IL 39.95203, -88.26886",39.952027,-88.268855,2026-04-15,11:47 AM,eBird - Traveling Count,31,1,.066,,1,,"Continuing bird found this morning by Aerin. Dark, smallish godwit standing on the far side of the fluddle and preening.",FluddlesIL
S324753999,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,Kane,L63346737,Fluddle next to Kaneland High School,41.8834573,-88.5268014,2026-04-19,10:10 AM,eBird - Stationary Count,28,1,,,1,,"*Rare. Continuing find by Scott Cohrs. A gorgeous Limosa godwit molting into alternate plumage with a black and white underwing, splotchy barring of rufous underparts, bright pale supercilium, pale bases to the inner primary shafts, white rump with black terminal tail base.     Given the preponderance of fluddles due to historic rains, this has been one of the best Springs for Hudsonian Godwits in recent memory. I planned on nabbing the Chapman SWHA and knew it would likely be easier in the late morning, so Scott's HUGO report was a perfect primer for the birding day. One of my favorite birds and first time enjoying it in flight. Great meeting Aaron and Bill and connecting with Ann.","Cold NW wind, feels like 20, overcast, soft drizzle ending as I arrived.    FluddlesIL"
S324075786,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,Kane,L4833598,Kaneland High School wetlands,41.882066,-88.528453,2026-04-19,07:30 AM,eBird - Stationary Count,25,1,,,1,,Pic,FluddlesIL
S322181930,Hudsonian Godwit,Limosa haemastica,6048,3,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-15,12:02 PM,eBird - Stationary Count,127,1,,,3,,"Three birds flew in and landed about 10 minutes after I arrived. The long, bicolored, slightly upturned bills and chestnut bellies were immediately obvious. Later, when they flushed and circled, the black underwings and black tails/white rumps were clearly visible. Photos to be added.",FluddlesIL
S322389996,Hudsonian Godwit,Limosa haemastica,6048,3,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-15,01:49 PM,eBird - Stationary Count,14,1,,,1,,"*Rare. Continuing find by Ryan Jones earlier today. Large shorebirds with upturned, bicolored bill and rufous belly. My first HUGOs in alternate plumage. Absolutely stunning to experience in person. Wish I could have spent more time with them.",SW wind high 60s    FluddlesIL
S322281524,Hudsonian Godwit,Limosa haemastica,6048,3,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-15,02:30 PM,eBird - Stationary Count,101,1,,,2,,"Continuing. Found by Ryan Jones. Photos. Birds in breeding plumage. Unmistakable with long, decurved, bicolored bill.",FluddlesIL
S322389999,Hudsonian Godwit,Limosa haemastica,6048,3,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-15,02:38 PM,eBird - Stationary Count,33,1,,,6,,"*Rare. Only third county record on eBird, plus a fourth known record of one bird that occurred briefly on April 13 photographed at this same location by Suzy Bidggood (posted on Facebook). This flock of three was spotted today by Ryan Jones, who saw them fly in this morning. Gorgeous large shorebirds, two of which were in alternate plumage and the third which was still mostly in basic. Shorebirds with long bicolored bills with a slight upturned tip, pink/orange bases with black tips, white superciliums, gray faces and streaked necks, brownish/gold-speckled backs, gray wings, and in the alternate plumaged birds, had rich chestnut/reddish underparts and black and white barred undertails. White rumps with black tail tips, and black underwings. Photos and videos taken.","FluddlesIL    Joined Jayne Leone and Phil Stosberg when I arrived, and then later Joshua Pogreba, Andy Sigler, and Ryan Jones arrived."
S322644957,Hudsonian Godwit,Limosa haemastica,6048,2,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-16,12:56 PM,eBird - Traveling Count,61,1,.41,,2,,Large dark shorebirds with long legs and long bills. Red base of the bill with black tip.,FluddlesIL
S324786543,Hudsonian Godwit,Limosa haemastica,6048,2,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-16,06:20 PM,eBird - Stationary Count,39,1,,,1,,Continuing birds. Pics.,FluddlesIL
S322464447,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,McHenry,L62902462,Square Barn Rd. and Mackeben Elementary School Fluddle,42.15648,-88.3741467,2026-04-15,04:11 PM,eBird - Stationary Count,64,1,,,1,,"Distant Photos, great find by Jeff Aufmann",FluddlesIL
S322390001,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,McHenry,L62902462,Square Barn Rd. and Mackeben Elementary School Fluddle,42.15648,-88.3741467,2026-04-15,04:28 PM,eBird - Stationary Count,50,1,,,5,,"*Rare. Found this morning by Jeff Aufman, only the fourth McHenry County record on eBird. A gorgeous alternate plumaged godwit, with a long and slightly upturned bright orange/pink bill with a black tip, gray streaked head, white supercilium, gold speckled dark back, brownish wings, deep chestnut/reddish underparts, black and white barred undertail, white rump with a black tail tip, and black underwings. Photos and video.","FluddlesIL    Joined Vicki Buchwald and Paula Mitchell here when I arrived, and then was joined later by Casey Warnecke and Sammy Cabindol as well."
S322238843,Hudsonian Godwit,Limosa haemastica,6048,1,US-IL,McHenry,L62902462,Square Barn Rd. and Mackeben Elementary School Fluddle,42.15648,-88.3741467,2026-04-15,04:51 PM,eBird - Stationary Count,40,1,,,1,,"Continuing bird. Small, brown godwit with dark underwings",FluddlesIL
S319761626,Long-billed Dowitcher,Limnodromus scolopaceus,6061,1,US-IL,DuPage,L1106351,Smith Road Fluddle,41.9284635,-88.2470798,2026-04-10,12:05 PM,eBird - Stationary Count,35,1,,,1,,"Plump, medium sized shorebird.  Rusty-red tinged.  Black and white mottled back with scaps fringed in white.  Long bill.",FluddlesIL
S322644961,Long-billed Dowitcher,Limnodromus scolopaceus,6061,1,US-IL,Lake,L11413318,Darrell Rd. Fluddle and Marsh,42.3033511,-88.1827345,2026-04-16,08:48 AM,eBird - Stationary Count,48,1,,,1,,"Portly and hump-backed,  barring along neck, red extending undertail",FluddlesIL
S322828816,Long-billed Dowitcher,Limnodromus scolopaceus,6061,1,US-IL,Lake,L11413318,Darrell Rd. Fluddle and Marsh,42.3033511,-88.1827345,2026-04-16,01:02 PM,eBird - Stationary Count,48,1,,,2,,Photos and full description to be added.,FluddlesIL
S322390033,Long-billed Dowitcher,Limnodromus scolopaceus,6061,1,US-IL,Lake,L7740532,Sports Club Dr. Fluddles,42.3277961,-88.0562897,2026-04-14,02:12 PM,eBird - Stationary Count,108,1,,,1,,Continuing bird. Rusty red underparts and mottled brown plumage at back. Very long and straight bill. Mostly observed with head tucked but was finally able to see it feeding to see the long bill and rapid jabbing,"Hi @everyone - sorry in advance for the mass-tag, but I did want to share an important note about this Fluddles Project that affects the whole state birding community.    &lt;@372907884494979072&gt; and I chatted today and wanted to be sure that **everyone** was aware that **your** data matters to us, from any fluddle in the state!    There's 4 SIMPLE steps to follow to get your data included in this study:    1. Enter data as a COMPLETE and STATIONARY checklist, 5 minutes or longer. Please enter ALL species you see/hear, not just shorebirds.  2. Add the text ""**FluddlesIL**"" into the checklist comments  3. Share the checklist with username ""**FluddlesIL**""  4. (optional) Take a photo of the fluddle, and upload that to the ""Habitat"" media category.    See? Super simple! Your data is really valuable for us as we understand where birds are across the landscape and what fluddles work best for them. If you've been to a fluddle this spring, please consider updating your list with the comment and share it with the **FluddlesIL** account. Thank you in advance!"
S321142515,Long-billed Dowitcher,Limnodromus scolopaceus,6061,2,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-12,03:32 PM,eBird - Traveling Count,79,1,.354,,5,,,"Incredibly windy today, had to use the car and sit low in a camping chair next to it to be able to use my scope.    Joined Steve Freed briefly here, and then birded with Erik Johnson and his family as well.    FluddlesIL"
S322279009,Long-billed Dowitcher,Limnodromus scolopaceus,6061,2,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-14,03:43 PM,eBird - Stationary Count,166,1,,,2,,,FluddlesIL
S323788445,Long-billed Dowitcher,Limnodromus scolopaceus,6061,1,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-18,08:50 AM,eBird - Traveling Count,74,1,.979,,2
S320943702,Long-billed Dowitcher,Limnodromus scolopaceus,6061,3,US-IL,Woodford,L62631612,"County Road 700 N, El Paso US-IL 40.69272, -89.05950",40.692715,-89.059501,2026-04-12,10:53 AM,eBird - Stationary Count,60,1,,,2,,,"FluddlesIL. Amazing fluddle, great access points to different sides and impressively deep water with a large gradient to mud. I could sit here for weeks straight and be happy. Annoying wind. I’m sure there’re more interesting things to be found here."
S323788445,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,6062,5,US-IL,Woodford,L62675281,2500 E and 700 N Fluddle,40.694071,-89.062133,2026-04-18,08:50 AM,eBird - Traveling Count,74,1,.979,,2,,Took photos and will review. Should have photos of tails.  At least one looked like SBDO.
S319553429,Wilson's Snipe,Gallinago delicata,6104,9,US-IL,Champaign,L35411049,"13827–13899 N Vermilion West Rd, Homer US-IL 40.07167, -87.93975",40.071667,-87.939754,2026-04-09,09:35 AM,eBird - Stationary Count,20,1,,,1
S320826741,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L61397960,500 N and Rt. 45 Fluddle,39.952034,-88.268741,2026-04-12,09:09 AM,eBird - Stationary Count,5,1,,,2,,,Fluddlesil
S321386751,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L61397960,500 N and Rt. 45 Fluddle,39.952034,-88.268741,2026-04-13,05:57 PM,eBird - Stationary Count,5,1,,,2,,,FluddlesIL    Really large fluddle that just didn’t have many shorebirds when we were there. No idea why cuz it seems like a really excellent spot. Probably just got unlucky. The water here is definitely draining so I doubt this fluddle will last forever but it might bring in some good stuff while it does.     Partly cloudy  77 degrees  16 mph winds
S322428934,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L61397960,500 N and Rt. 45 Fluddle,39.952034,-88.268741,2026-04-16,07:22 AM,eBird - Stationary Count,5,1,,,2,,,Fluddlesil
S323451331,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L61397960,500 N and Rt. 45 Fluddle,39.952034,-88.268741,2026-04-18,07:53 AM,eBird - Stationary Count,5,1,,,3,,,FluddlesIL    Cloudy  48 degrees  15 mph winds
S320891640,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L62655947,CR 500N Fluddle,39.952054,-88.267994,2026-04-12,04:01 PM,eBird - Stationary Count,39,1,,,2,,,"FluddlesIL; horrible, horrible wind. Possibly the windiest I’ve ever birded in and that’s saying a lot. I had to use most my strength to keep my scope from literally flying away (not falling over, flying away)"
S314950749,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L61397668,CR-1000 E Fluddle,39.930396,-88.274662,2026-03-30,04:11 PM,eBird - Stationary Count,5,1,,,2,,,FluddlesIL    Another low priority site we noticed while driving through the area. Decided to get a little bit of data. Lots of plovers. Not much else.     Habitat: Medium sized fluddle. Maybe 100-200 feet across. Seemed to be relatively shallow with a more extensive mudflat. In field of corn stubble. Most of the plovers were in the upland field or mudflats.    Mostly cloudy  79 degrees  23 mph winds
S322242252,Wilson's Snipe,Gallinago delicata,6104,5,US-IL,Champaign,L61593177,"Cnty Rd 500 N, Tolono Fluddle (39.952, -88.269)",39.9520532,-88.2687575,2026-04-15,09:33 AM,eBird - Traveling Count,82,1,1.151,,3,,,Windy. Overcast
S322114395,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Champaign,L62616191,"County Road 500 N, Tolono US-IL 39.95203, -88.26886",39.952027,-88.268855,2026-04-15,11:47 AM,eBird - Traveling Count,31,1,.066,,1,,,FluddlesIL
S322223987,Wilson's Snipe,Gallinago delicata,6104,15,US-IL,Champaign,L62903413,Rt 45 Fluddle just north of the CR500N one,39.958063,-88.266591,2026-04-15,11:38 AM,eBird - Stationary Count,5,1,,,2,,,FluddlesIL
S322723309,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Champaign,L61925990,"US-45, Tolono US-IL 39.95972, -88.26635",39.959715,-88.26635,2026-04-16,07:06 PM,eBird - Traveling Count,8,1,.171,,3,,,IL Fluddle
S318700235,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,Douglas,L62177062,"1237–1285 E County Road 1150 N, Tuscola US-IL (39.8201,-88.2388)",39.820064,-88.238823,2026-04-07,04:41 PM,eBird - Stationary Count,5,1,,,1,,,FluddlesIL
S322389998,Wilson's Snipe,Gallinago delicata,6104,20,US-IL,DuPage,L62920387,Smith Rd. Fluddle,41.928111,-88.246081,2026-04-15,06:11 PM,eBird - Traveling Count,53,1,.161,,2,,,"FluddlesIL    Joined Jayne Leone here when I arrived, and she provided some context for where her white-headed shorebird had disappeared to. She left and Ryan Jones arrived and looked with me for a while. We eventually found the bird, and concluded it was an aberrant likely leucistic Lesser Yellowlegs."
S322627462,Wilson's Snipe,Gallinago delicata,6104,10,US-IL,DuPage,L1106351,Smith Road Fluddle,41.9284635,-88.2470798,2026-04-15,04:45 PM,eBird - Stationary Count,25,1,,,1,,,FluddlesIL
S324446560,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Grundy,L30852457,Jugtown Rd. Fluddle,41.262482,-88.322251,2026-04-19,11:29 AM,eBird - Stationary Count,16,1,,,3,,,FluddlesIL
S324753994,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Grundy,L30852457,Jugtown Rd. Fluddle,41.262482,-88.322251,2026-04-20,08:08 AM,eBird - Stationary Count,6,1,,,2,,,FluddlesIL
S322500451,Wilson's Snipe,Gallinago delicata,6104,4,US-IL,Kane,L62949427,"Crane Rd south of Otter Creek Bend Wetlands Park Fluddles 41.96341, -88.34987",41.963406,-88.34987,2026-04-16,08:58 AM,eBird - Stationary Count,19,1,,,2,,"Could've been many more, hiding in the rows of corns stubble, just before the water.",FluddlesIL Multiple fluddles in area some with obstructive views due to tree line.
S320826748,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Kane,L7929112,Dick Young FP--Seavey Rd. Fluddle,41.8236,-88.3821836,2026-04-10,03:41 PM,eBird - Stationary Count,41,1,,,2,,,FluddlesIL
S320166610,Wilson's Snipe,Gallinago delicata,6104,4,US-IL,Kane,L7929112,Dick Young FP--Seavey Rd. Fluddle,41.8236,-88.3821836,2026-04-11,11:20 AM,eBird - Stationary Count,18,1,,,2,,,FliddlesIL
S322281523,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Kane,L7929112,Dick Young FP--Seavey Rd. Fluddle,41.8236,-88.3821836,2026-04-14,08:51 AM,eBird - Stationary Count,20,1,,,1,,,FluddlesIL  Viewed from Seavey Rd.
S319288379,Wilson's Snipe,Gallinago delicata,6104,6,US-IL,Kane,L62323544,Highland Ave. fluddle - Elgin,42.065859,-88.3971246,2026-04-09,07:00 AM,eBird - Stationary Count,25,1,,,1,,,FluddlesIL
S319812511,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,Kane,L62323544,Highland Ave. fluddle - Elgin,42.065859,-88.3971246,2026-04-10,04:15 PM,eBird - Stationary Count,15,1,,,1,,,FluddleIL
S322281522,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kane,L62731807,Lasher Rd Fluddle,41.80928,-88.488426,2026-04-13,10:45 AM,eBird - Stationary Count,15,1,,,2,,,FluddlesIL
S323402267,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kane,L62731807,Lasher Rd Fluddle,41.80928,-88.488426,2026-04-17,10:41 AM,eBird - Stationary Count,18,1,,,2,,,FluddlesIL
S321812754,Wilson's Snipe,Gallinago delicata,6104,15,US-IL,Kane,L11394330,Middleton Road fluddle,42.0027602,-88.5588561,2026-04-14,03:00 PM,eBird - Stationary Count,17,1,,,2,,Estimate
S323022444,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kane,L11394330,Middleton Road fluddle,42.0027602,-88.5588561,2026-04-17,11:40 AM,eBird - Stationary Count,15,1,,,1
S323844071,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Kane,L11394692,Mighell Fluddle,41.7278423,-88.4717346,2026-04-18,02:00 PM,eBird - Stationary Count,15,1,,,1,,,fluddlesil
S322281520,Wilson's Snipe,Gallinago delicata,6104,5,US-IL,Kane,L61331732,"Orchard Rd Fluddle, North Aurora US-IL (41.8118,-88.3666)",41.811767,-88.366606,2026-03-29,05:59 PM,eBird - Stationary Count,15,1,,,2,,,FluddlesIL
S319818875,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kane,L13840758,Prairie,41.7431102,-88.4834196,2026-04-10,02:50 PM,eBird - Stationary Count,5,1,,,1,,,fluddlesil     Corner of Prairie and Dugan
S317906849,Wilson's Snipe,Gallinago delicata,6104,4,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-05,05:22 PM,eBird - Stationary Count,43,1,,,2,,,FluddlesIL
S317596563,Wilson's Snipe,Gallinago delicata,6104,6,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-05,05:57 PM,eBird - Stationary Count,14,1,,,2
S318375513,Wilson's Snipe,Gallinago delicata,6104,6,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-07,12:02 PM,eBird - Stationary Count,9,1,,,2,,,FluddlesIL
S318912244,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-08,04:11 PM,eBird - Stationary Count,10,1,,,2,,,FluddlesIL
S319674258,Wilson's Snipe,Gallinago delicata,6104,31,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-10,11:41 AM,eBird - Stationary Count,15,1,,,2,,,FluddlesIL
S320826744,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-11,01:12 PM,eBird - Stationary Count,20,1,,,2,,,FluddlesIL
S322828813,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-16,09:30 AM,eBird - Stationary Count,35,1,,,2,,,FluddlesIL
S323541264,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kendall,L11047656,Arbeiter Rd. Fluddle,41.5693534,-88.2943642,2026-04-18,09:51 AM,eBird - Stationary Count,7,1,,,2,,,FluddlesIL
S316108276,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Kendall,L18366226,Grove Rd. Fluddle,41.6125959,-88.3517401,2026-03-27,12:58 PM,eBird - Stationary Count,8,1,,,1,,,FluddlesIL
S316109502,Wilson's Snipe,Gallinago delicata,6104,6,US-IL,Kendall,L61658418,Helmar Rd. Fluddle,41.5457532,-88.4968224,2026-03-24,11:56 AM,eBird - Stationary Count,5,1,,,1,,,FluddlesIL
S319331975,Wilson's Snipe,Gallinago delicata,6104,23,US-IL,Kendall,L61658418,Helmar Rd. Fluddle,41.5457532,-88.4968224,2026-04-09,04:08 PM,eBird - Stationary Count,5,1,,,2,,,FluddlesIL
S321617975,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Kendall,L19073345,Newark Rd. Fluddle (roadside birding only),41.537348,-88.5451676,2026-04-14,09:40 AM,eBird - Stationary Count,16,1,,,2,,,FluddlesIL
S319362803,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kendall,L62338867,O'Brien Rd. Fluddle,41.5041115,-88.3302411,2026-04-09,05:31 PM,eBird - Stationary Count,9,1,,,2,,,FluddlesIL
S316113662,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,Kendall,L30172954,Rt. 52 and Roods Rd. Fluddle,41.4875982,-88.5565856,2026-03-25,08:34 AM,eBird - Stationary Count,8,1,,,1,,,FluddlesIL
S316394392,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,Kendall,L30172954,Rt. 52 and Roods Rd. Fluddle,41.4875982,-88.5565856,2026-04-03,01:02 PM,eBird - Stationary Count,6,1,,,2,,,FluddlesIL
S317915456,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kendall,L30172954,Rt. 52 and Roods Rd. Fluddle,41.4875982,-88.5565856,2026-04-06,10:39 AM,eBird - Stationary Count,6,1,,,2,,,FluddlesIL
S319342793,Wilson's Snipe,Gallinago delicata,6104,20,US-IL,Kendall,L30172954,Rt. 52 and Roods Rd. Fluddle,41.4875982,-88.5565856,2026-04-09,04:42 PM,eBird - Stationary Count,5,1,,,2,,,FluddlesIL
S321143284,Wilson's Snipe,Gallinago delicata,6104,19,US-IL,Kendall,L30172954,Rt. 52 and Roods Rd. Fluddle,41.4875982,-88.5565856,2026-04-12,03:54 PM,eBird - Stationary Count,10,1,,,2,,,FluddlesIL
S321630016,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Kendall,L30172954,Rt. 52 and Roods Rd. Fluddle,41.4875982,-88.5565856,2026-04-14,10:10 AM,eBird - Stationary Count,12,1,,,2,,,FluddlesIL
S321668648,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-14,11:17 AM,eBird - Stationary Count,24,1,,,1,,,FluddlesIL
S322181930,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,La Salle,L62800212,46th Rd. and 21st Rd. Fluddle,41.6008185,-88.7713994,2026-04-15,12:02 PM,eBird - Stationary Count,127,1,,,3,,,FluddlesIL
S322182290,Wilson's Snipe,Gallinago delicata,6104,1,US-IL,La Salle,L62797084,Rt. 23 and 44th Rd. Fluddle,41.5709187,-88.8145441,2026-04-15,02:23 PM,eBird - Stationary Count,18,1,,,2
S322644961,Wilson's Snipe,Gallinago delicata,6104,3,US-IL,Lake,L11413318,Darrell Rd. Fluddle and Marsh,42.3033511,-88.1827345,2026-04-16,08:48 AM,eBird - Stationary Count,48,1,,,1,,,FluddlesIL
S322828816,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,Lake,L11413318,Darrell Rd. Fluddle and Marsh,42.3033511,-88.1827345,2026-04-16,01:02 PM,eBird - Stationary Count,48,1,,,2,,,FluddlesIL
S322390033,Wilson's Snipe,Gallinago delicata,6104,7,US-IL,Lake,L7740532,Sports Club Dr. Fluddles,42.3277961,-88.0562897,2026-04-14,02:12 PM,eBird - Stationary Count,108,1,,,1,,,"Hi @everyone - sorry in advance for the mass-tag, but I did want to share an important note about this Fluddles Project that affects the whole state birding community.    &lt;@372907884494979072&gt; and I chatted today and wanted to be sure that **everyone** was aware that **your** data matters to us, from any fluddle in the state!    There's 4 SIMPLE steps to follow to get your data included in this study:    1. Enter data as a COMPLETE and STATIONARY checklist, 5 minutes or longer. Please enter ALL species you see/hear, not just shorebirds.  2. Add the text ""**FluddlesIL**"" into the checklist comments  3. Share the checklist with username ""**FluddlesIL**""  4. (optional) Take a photo of the fluddle, and upload that to the ""Habitat"" media category.    See? Super simple! Your data is really valuable for us as we understand where birds are across the landscape and what fluddles work best for them. If you've been to a fluddle this spring, please consider updating your list with the comment and share it with the **FluddlesIL** account. Thank you in advance!"
S322242259,Wilson's Snipe,Gallinago delicata,6104,5,US-IL,McHenry,L3268684,Burma Rd,42.2391937,-88.6861038,2026-04-11,06:42 PM,eBird - Traveling Count,21,1,3.862,,1,,In flight,FluddlesIL
S322242261,Wilson's Snipe,Gallinago delicata,6104,12,US-IL,McHenry,L3268684,Burma Rd,42.2391937,-88.6861038,2026-04-12,05:12 PM,eBird - Traveling Count,47,1,3.862,,1,,,FluddlesIL
S322276436,Wilson's Snipe,Gallinago delicata,6104,5,US-IL,McHenry,L62344647,Collins Road,42.2988225,-88.5239148,2026-04-08,04:30 PM,eBird - Stationary Count,3,0,,,1,,,FluddlesIL
S320346809,Wilson's Snipe,Gallinago delicata,6104,2,US-IL,McHenry,L62514460,Frohling Rd. Pond and Fluddles,42.2152058,-88.4760767,2026-04-11,05:49 PM,eBird - Stationary Count,12,1,,,3,,,FluddlesIL
